cwnd:vector Network_three_routers.client.tcp.conn-14 (#0 - WS_enabled-0-20200805-20:00:33-23494),,cwnd:vector Network_three_routers.other_client.tcp.conn-15 (#0 - WS_enabled-0-20200805-20:00:33-23494),
12.622136342764,38329,15.597479782764,37039
12.622256262764,38384,15.597599702764,37095
12.622496102764,38438,15.597719622764,37151
12.622616022764,38492,15.597839542764,37207
12.622735942764,38546,15.597959462764,37263
12.622855862764,38600,15.598079382764,37319
12.622975782764,38654,15.598199302764,37375
12.623095702764,38708,15.598319222764,37431
12.623215622764,38762,15.598439142764,37487
12.623335542764,38816,15.598559062764,37543
12.623455462764,38870,15.598678982764,37599
12.623575382764,38924,15.598798902764,37655
12.623695302764,38978,15.598918822764,37710
12.623815222764,39032,15.599038742764,37765
12.623935142764,39086,15.599158662764,37820
12.624055062764,39139,15.599278582764,37875
12.624174982764,39192,15.599398502764,37930
12.624294902764,39245,15.599518422764,37985
12.624414822764,39298,15.599638342764,38040
12.624534742764,39351,15.599758262764,38095
12.624654662764,39404,15.599878182764,38150
12.624774582764,39457,15.599998102764,38205
12.624894502764,39510,15.600118022764,38260
12.625014422764,39563,15.600357862764,38315
12.625134342764,39616,15.603475782764,38370
12.628252262764,39669,15.603595702764,38424
12.628372182764,39722,15.603715622764,38478
12.628492102764,39775,15.603835542764,38532
12.629091702764,24243,15.603955462764,38586
12.629211622764,25695,15.604075382764,38640
12.629331542764,27147,15.604195302764,38694
12.629451462764,28599,15.604315222764,38748
12.629571382764,30051,15.604435142764,38802
12.629691302764,31503,15.604555062764,38856
12.629811222764,32955,15.604674982764,38910
12.629931142764,34407,15.604794902764,38964
12.630051062764,35859,15.604914822764,39018
12.630170982764,37311,15.605034742764,39072
12.630290902764,38763,15.605154662764,39125
12.630410822764,40215,15.605274582764,39178
12.630530742764,41667,15.605394502764,39231
12.630650662764,43119,15.605514422764,39284
12.630770582764,44571,15.605634342764,39337
12.630890502764,46023,15.605754262764,39390
12.631010422764,47475,15.605874182764,39443
12.631130342764,48927,15.605994102764,39496
12.631250262764,50379,15.606114022764,39549
12.631370182764,51831,15.606233942764,39602
12.631490102764,53283,15.606353862764,39655
12.634488102764,54735,15.606593702764,39708
12.634608022764,56187,15.610071382764,24210
12.634727942764,57639,15.610191302764,25662
12.635087702764,19887,15.610311222764,27114
12.635172342764,19993,15.610431142764,28566
12.635292262764,20098,15.610551062764,30018
12.635412182764,20202,15.610670982764,31470
12.635532102764,20306,15.610790902764,32922
12.635652022764,20409,15.610910822764,34374
12.635771942764,20512,15.611030742764,35826
12.635891862764,20614,15.611150662764,37278
12.636011782764,20716,15.611270582764,38730
12.636131702764,20817,15.611390502764,40182
12.636251622764,20918,15.611510422764,41634
12.637809782764,21018,15.611630342764,43086
12.637929702764,21118,15.611750262764,44538
12.638049622764,21217,15.611870182764,45990
12.638409382764,21316,15.611990102764,47442
12.638502502764,21414,15.612110022764,48894
12.638622422764,21512,15.612229942764,50346
12.638742342764,21610,15.612349862764,51798
12.638862262764,21707,15.612469782764,53250
12.638982182764,21804,15.612589702764,54702
12.639102102764,21900,15.612709622764,56154
12.639222022764,21996,15.612829542764,57606
12.639341942764,22091,15.616187302764,19854
12.639461862764,22186,15.616269302764,19960
12.639581782764,22281,15.616389222764,20065
12.641140742764,22375,15.616509142764,20170
12.641260662764,22469,15.616629062764,20274
12.641380582764,22562,15.616748982764,20377
12.641740342764,22655,15.616868902764,20480
12.641860262764,22748,15.616988822764,20582
12.641980182764,22840,15.617108742764,20684
12.642100102764,22932,15.617228662764,20785
12.642220022764,23023,15.617348582764,20886
12.642339942764,23114,15.617468502764,20986
12.642459862764,23205,15.617588422764,21086
12.642579782764,23295,15.617708342764,21185
12.642699702764,23385,15.619518342764,21284
12.642819622764,23475,15.619608822764,21383
12.642939542764,23564,15.619728742764,21481
12.643179382764,23653,15.619848662764,21579
12.644738342764,23742,15.619968582764,21676
12.644858262764,23830,15.620088502764,21773
12.644978182764,23918,15.620208422764,21869
12.645337942764,24006,15.620328342764,21965
12.645457862764,24093,15.620448262764,22060
12.645577782764,24180,15.620568182764,22155
12.645697702764,24267,15.620688102764,22250
12.645817622764,24353,15.620808022764,22344
12.645937542764,24439,15.620927942764,22438
12.646057462764,24525,15.621047862764,22531
12.646177382764,24610,15.622866102764,22624
12.646297302764,24695,15.622986022764,22717
12.646417222764,24780,15.623105942764,22809
12.646537142764,24865,15.623225862764,22901
12.646657062764,24949,15.623345782764,22993
12.646896902764,25033,15.623465702764,23084
12.648575782764,25117,15.623585622764,23175
12.648695702764,25200,15.623705542764,23265
12.648815622764,25283,15.623825462764,23355
12.649175382764,25366,15.623945382764,23445
12.649295302764,25449,15.624065302764,23534
12.649415222764,25531,15.624185222764,23623
12.649535142764,25613,15.624305142764,23712
12.649655062764,25695,15.624425062764,23800
12.649774982764,25777,15.624664902764,23888
12.649894902764,25858,15.626463702764,23976
12.650014822764,25939,15.626583622764,24063
12.650134742764,26020,15.626703542764,24150
12.650254662764,26101,15.626823462764,24237
12.650374582764,26181,15.626943382764,24323
12.650494502764,26261,15.627063302764,24409
12.650614422764,26341,15.627183222764,24495
12.650854262764,26421,15.627303142764,24581
12.652653062764,26500,15.627423062764,24666
12.652772982764,26579,15.627542982764,24751
12.652892902764,26658,15.627662902764,24836
12.653252662764,26737,15.627782822764,24920
12.653372582764,26815,15.627902742764,25004
12.653492502764,26893,15.628022662764,25088
12.653612422764,26971,15.628142582764,25172
12.653732342764,27049,15.628502342764,25255
12.653852262764,27126,15.630301142764,25338
12.653972182764,27203,15.630421062764,25421
12.654092102764,27280,15.630540982764,25503
12.654212022764,27357,15.630660902764,25585
12.654331942764,27434,15.630780822764,25667
12.654451862764,27510,15.630900742764,25749
12.654571782764,27586,15.631020662764,25830
12.654691702764,27662,15.631140582764,25911
12.654811622764,27738,15.631260502764,25992
12.655051462764,27814,15.631380422764,26073
12.656970182764,27889,15.631500342764,26153
12.657090102764,27964,15.631620262764,26233
12.657210022764,28039,15.631740182764,26313
12.657569782764,28114,15.631860102764,26393
12.657689702764,28188,15.631980022764,26472
12.657809622764,28262,15.632099942764,26551
12.657929542764,28336,15.632579622764,26630
12.658049462764,28410,15.634378422764,26709
12.658169382764,28484,15.634498342764,26787
12.658289302764,28558,15.634618262764,26865
12.658409222764,28631,15.634738182764,26943
12.658529142764,28704,15.634858102764,27021
12.658649062764,28777,15.634978022764,27099
12.658768982764,28850,15.635097942764,27176
12.658888902764,28923,15.635217862764,27253
12.659008822764,28995,15.635337782764,27330
12.659128742764,29067,15.635457702764,27407
12.659248662764,29139,15.635577622764,27483
12.659488502764,29211,15.635697542764,27559
12.661527142764,29283,15.635817462764,27635
12.661647062764,29354,15.635937382764,27711
12.661766982764,29425,15.636057302764,27787
12.662126742764,29496,15.636177222764,27862
12.662246662764,29567,15.636297142764,27937
12.662366582764,29638,15.636776822764,28012
12.662486502764,29709,15.638695542764,28087
12.662606422764,29779,15.638815462764,28162
12.662726342764,29849,15.638935382764,28236
12.662846262764,29919,15.639055302764,28310
12.662966182764,29989,15.639175222764,28384
12.663086102764,30059,15.639295142764,28458
12.663206022764,30129,15.639415062764,28532
12.663325942764,30198,15.639534982764,28605
12.663445862764,30267,15.639654902764,28678
12.663565782764,30336,15.639774822764,28751
12.663685702764,30405,15.639894742764,28824
12.663805622764,30474,15.640014662764,28897
12.663925542764,30543,15.640134582764,28969
12.664165382764,30612,15.640254502764,29041
12.666323942764,30680,15.640374422764,29113
12.666443862764,30748,15.640494342764,29185
12.666563782764,30816,15.640614262764,29257
12.666923542764,30884,15.640734182764,29329
12.667043462764,30952,15.641213862764,29400
12.667163382764,31020,15.643252502764,29471
12.667283302764,31087,15.643372422764,29542
12.667403222764,31154,15.643492342764,29613
12.667523142764,31221,15.643612262764,29684
12.667643062764,31288,15.643732182764,29755
12.667762982764,31355,15.643852102764,29825
12.667882902764,31422,15.643972022764,29895
12.668002822764,31489,15.644091942764,29965
12.668122742764,31555,15.644211862764,30035
12.668242662764,31621,15.644331782764,30105
12.668362582764,31687,15.644451702764,30175
12.668482502764,31753,15.644571622764,30244
12.668602422764,31819,15.644691542764,30313
12.668722342764,31885,15.644811462764,30382
12.668842262764,31951,15.644931382764,30451
12.669082102764,32016,15.645051302764,30520
12.671360582764,32081,15.645171222764,30589
12.671480502764,32146,15.645291142764,30657
12.671600422764,32211,15.645411062764,30725
12.671960182764,32276,15.645890742764,30793
12.672080102764,32341,15.648049302764,30861
12.672200022764,32406,15.648169222764,30929
12.672319942764,32471,15.648289142764,30997
12.672439862764,32535,15.648409062764,31065
12.672559782764,32599,15.648528982764,31132
12.672679702764,32663,15.648648902764,31199
12.672799622764,32727,15.648768822764,31266
12.672919542764,32791,15.648888742764,31333
12.673039462764,32855,15.649008662764,31400
12.673159382764,32919,15.649128582764,31467
12.673279302764,32983,15.649248502764,31534
12.673399222764,33046,15.649368422764,31600
12.673519142764,33109,15.649488342764,31666
12.673639062764,33172,15.649608262764,31732
12.673758982764,33235,15.649728182764,31798
12.673878902764,33298,15.649848102764,31864
12.673998822764,33361,15.649968022764,31930
12.674238662764,33424,15.650087942764,31996
12.676637062764,33487,15.650207862764,32061
12.676756982764,33549,15.650327782764,32126
12.676876902764,33611,15.650807462764,32191
12.677236662764,33673,15.653085942764,32256
12.677356582764,33735,15.653205862764,32321
12.677476502764,33797,15.653325782764,32386
12.677596422764,33859,15.653445702764,32451
12.677716342764,33921,15.653565622764,32515
12.677836262764,33983,15.653685542764,32579
12.677956182764,34045,15.653805462764,32643
12.678076102764,34106,15.653925382764,32707
12.678196022764,34167,15.654045302764,32771
12.678315942764,34228,15.654165222764,32835
12.678435862764,34289,15.654285142764,32899
12.678555782764,34350,15.654405062764,32963
12.678675702764,34411,15.654524982764,33026
12.678795622764,34472,15.654644902764,33089
12.678915542764,34533,15.654764822764,33152
12.679035462764,34594,15.654884742764,33215
12.679155382764,34654,15.655004662764,33278
12.679275302764,34714,15.655124582764,33341
12.679515142764,34774,15.655244502764,33404
12.679635062764,34834,15.655364422764,33467
12.682153382764,34894,15.655484342764,33529
12.682273302764,34954,15.655964022764,33591
12.682393222764,35014,15.658362422764,33653
12.682752982764,35074,15.658482342764,33715
12.682872902764,35134,15.658602262764,33777
12.682992822764,35194,15.658722182764,33839
12.683112742764,35253,15.658842102764,33901
12.683232662764,35312,15.658962022764,33963
12.683352582764,35371,15.659081942764,34025
12.683472502764,35430,15.659201862764,34086
12.683592422764,35489,15.659321782764,34147
12.683712342764,35548,15.659441702764,34208
12.683832262764,35607,15.659561622764,34269
12.683952182764,35666,15.659681542764,34330
12.684072102764,35725,15.659801462764,34391
12.684192022764,35784,15.659921382764,34452
12.684311942764,35842,15.660041302764,34513
12.684431862764,35900,15.660161222764,34574
12.684551782764,35958,15.660281142764,34634
12.684671702764,36016,15.660401062764,34694
12.684791622764,36074,15.660520982764,34754
12.685031462764,36132,15.660640902764,34814
12.685151382764,36190,15.660760822764,34874
12.687789622764,36248,15.660880742764,34934
12.687909542764,36306,15.661360422764,34994
12.688029462764,36364,15.663878742764,35054
12.688149382764,36421,15.663998662764,35114
12.688509142764,36478,15.664118582764,35174
12.688629062764,36535,15.664238502764,35233
12.688748982764,36592,15.664358422764,35292
12.688868902764,36649,15.664478342764,35351
12.688988822764,36706,15.664598262764,35410
12.689108742764,36763,15.664718182764,35469
12.689228662764,36820,15.664838102764,35528
12.689348582764,36877,15.664958022764,35587
12.689468502764,36934,15.665077942764,35646
12.689588422764,36991,15.665197862764,35705
12.689708342764,37047,15.665317782764,35764
12.689828262764,37103,15.665437702764,35822
12.689948182764,37159,15.665557622764,35880
12.690068102764,37215,15.665677542764,35938
12.690188022764,37271,15.665797462764,35996
12.690307942764,37327,15.665917382764,36054
12.690427862764,37383,15.666037302764,36112
12.690547782764,37439,15.666157222764,36170
12.690787622764,37495,15.666277142764,36228
12.690907542764,37551,15.666397062764,36286
12.693665702764,37607,15.666516982764,36344
12.693785622764,37663,15.666996662764,36402
12.693905542764,37718,15.669634902764,36459
12.694025462764,37773,15.669754822764,36516
12.694145382764,37828,15.669874742764,36573
12.694505142764,37883,15.669994662764,36630
12.694625062764,37938,15.670114582764,36687
12.694744982764,37993,15.670234502764,36744
12.694864902764,38048,15.670354422764,36801
12.694984822764,38103,15.670474342764,36858
12.695104742764,38158,15.670594262764,36915
12.695224662764,38213,15.670714182764,36972
12.695344582764,38268,15.670834102764,37029
12.695464502764,38323,15.670954022764,37085
12.695584422764,38378,15.671073942764,37141
12.695704342764,38432,15.671193862764,37197
12.695824262764,38486,15.671313782764,37253
12.695944182764,38540,15.671433702764,37309
12.696064102764,38594,15.671553622764,37365
12.696184022764,38648,15.671673542764,37421
12.696303942764,38702,15.671793462764,37477
12.696423862764,38756,15.671913382764,37533
12.696543782764,38810,15.672033302764,37589
12.696783622764,38864,15.672153222764,37645
12.696903542764,38918,15.672273142764,37701
12.699781622764,38972,15.672393062764,37756
12.699901542764,39026,15.672872742764,37811
12.700021462764,39080,15.675630902764,37866
12.700141382764,39133,15.675750822764,37921
12.700261302764,39186,15.675870742764,37976
12.700381222764,39239,15.675990662764,38031
12.700740982764,39292,15.676110582764,38086
12.700860902764,39345,15.676230502764,38141
12.700980822764,39398,15.676350422764,38196
